Name,Common_name,Taxon_id,Latitude,Longitude,Group
Cyathus annulatus,,1130985,49.5,-119.6,Macrofungi
Cyathus helenae,Aureum Group,1599274,49.5,-119.6,Macrofungi
Cyathus hirsutus,,957218,42.856274,-79.098362,Macrofungi
Mycocalia denudata,,473837,49.5,-119.6,Macrofungi
Mycocalia duriaeana,dune cannon,922639,49.5,-119.6,Macrofungi
Nidula microcarpa,,460607,49.216667,-122.916667,Macrofungi
Nidularia pulvinata,,1467937,49.5,-119.6,Macrofungi
Gymnopus alpinus,,1307222,49.5,-119.6,Macrofungi
Gymnopus fusipes,Spindleshank,157994,49.5,-119.6,Macrofungi
Gymnopus hariolorum,,497529,45.085209,-74.116265,Macrofungi
Gymnopus inodorus,,1071957,49.5,-119.6,Macrofungi
Gymnopus kauffmanii,,516999,49.5,-119.6,Macrofungi
Gymnopus lachnophyllus,,1404645,49.5,-119.6,Macrofungi
Gymnopus loiseleurietorum,,,49.5,-119.6,Macrofungi
Gymnopus obscuroides,,,49.5,-119.6,Macrofungi
Gymnopus subterginus,,,48.5263,-123.409,Macrofungi
Gymnopus terginus,hairy toughshank,625282,46.58,-72.41,Macrofungi
Lentinula lateritia,Australian shiitake,551142,49.5,-119.6,Macrofungi
Lentinula raphanica,American shitake,509008,49.5,-119.6,Macrofungi
Marasmiellus clusilis,,,49.5,-119.6,Macrofungi
Marasmiellus paludosus,,,49.5,-119.6,Macrofungi
Marasmiellus papillatus,,,50.116111,-122.959444,Macrofungi
Marasmiellus praeacutus,,702652,49.5,-119.6,Macrofungi
Marasmiellus roseipallens,,,49.5,-119.6,Macrofungi
Micromphale arbuticola,Madrone Micro,120859,49.5,-119.6,Macrofungi
Mycetinis applanatipes,,935814,50.087,-123.01,Macrofungi
Mycetinis olidus,,773721,49.5,-119.6,Macrofungi
Omphalotus olearius,European jack-o'-lantern,64021,44.8022,-79.589983,Macrofungi
Rhodocollybia fodiens,,1409654,49.5,-119.6,Macrofungi
Armillaria obscura,,350123,50.0,-86.0,Macrofungi
Cylindrobasidium albulum,,,43.7469116,-79.4092237,Macrofungi
Cylindrobasidium corrugum,,1021222,50.366667,-119.066667,Macrofungi
Cylindrobasidium torrendii,,1305892,49.5,-119.6,Macrofungi
Gloiocephala menieri,,1409040,49.5,-119.6,Macrofungi
Naiadolina flavomerulina,,1450763,49.5,-119.6,Macrofungi
Paraxerula americana,,1098358,49.5,-119.6,Macrofungi
Paraxerula caussei,hoary rooting shank,1045356,49.5,-119.6,Macrofungi
Rhizomarasmius epidryas,,824742,64.316666,-95.983333,Macrofungi
Strobilurus stephanocystis,russian conecap,492211,49.5,-119.6,Macrofungi
Hohenbuehelia approximans,,504595,45.371919,-75.171224,Macrofungi
Hohenbuehelia cyphelliformis,,409461,49.5,-119.6,Macrofungi
Hohenbuehelia fluxilis,,803349,49.5,-119.6,Macrofungi
Hohenbuehelia reniformis,,777247,48.433333,-123.366667,Macrofungi
Hohenbuehelia silvana,,1021168,49.533333,-119.483333,Macrofungi
Pleurotus subareolatus,,1296605,49.5,-119.6,Macrofungi
Resupinatus atropellitus,,1031665,49.5,-119.6,Macrofungi
Resupinatus conspersus,,559283,49.5,-119.6,Macrofungi
Resupinatus trichotis,hairy oysterling,384108,49.5,-119.6,Macrofungi
Resupinatus urceolatus,,559284,48.5262,-123.4,Macrofungi
Pluteus atriavellaneus,,,49.5,-119.6,Macrofungi
Pluteus cinereofuscus,ashen shield,118275,48.5263,-123.409,Macrofungi
Pluteus diettrichii,,907679,49.5,-119.6,Macrofungi
Pluteus exiguus,,775749,48.5263,-123.422,Macrofungi
Pluteus luctuosus,,854717,46.052398,-73.748752,Macrofungi
Pluteus pellitus,ghost shield,202415,44.86823,-62.39949,Macrofungi
Pluteus pseudorobertii,,1006306,43.11834,-79.247045,Macrofungi
Pluteus roseipes,,518944,48.5263,-123.409,Macrofungi
Pluteus semibulbosus,,118280,49.5,-119.6,Macrofungi
Volvariella murinella,,710189,49.5,-119.6,Macrofungi
Volvariella taylorii,,352834,49.5,-119.6,Macrofungi
Gerronema albidum,,828903,49.5,-119.6,Macrofungi
Phloeomana hiemalis,winter bonnet,875129,49.5,-119.6,Macrofungi
Coprinellus angulatus,bishop's inkcap,541723,48.529,-124.07,Macrofungi
Coprinellus bisporus,,84869,46.3664,-81.0636,Macrofungi
Coprinellus congregatus,clustered inkcap,194326,49.5,-119.6,Macrofungi
Coprinellus curtus,,179209,49.521531,-82.919826,Macrofungi
Coprinellus ellisii,,1303060,49.5,-119.6,Macrofungi
Coprinellus ephemerus,fleeting inkcap,410689,49.5,-119.6,Macrofungi
Coprinellus hiascens,,874944,49.5,-119.6,Macrofungi
Coprinellus marculentus,,986125,46.4583,-80.9333,Macrofungi
Coprinellus plagioporus,,517797,46.4583,-80.9333,Macrofungi
Coprinellus pusillulus,,960146,49.5,-119.6,Macrofungi
Coprinellus silvaticus,,1395096,48.5263,-123.422,Macrofungi
Coprinellus subimpatiens,,801458,49.5,-119.6,Macrofungi
Coprinellus xanthothrix,,203063,51.6522,-128.1297,Macrofungi
Coprinopsis cortinata,,874945,49.5,-119.6,Macrofungi
Coprinopsis erythrocephala,redheaded inkcap,481278,49.5,-119.6,Macrofungi
Coprinopsis gonophylla,,481287,48.5263,-123.409,Macrofungi
Coprinopsis kubickae,,700906,49.5,-119.6,Macrofungi
Coprinopsis lagopides,,636178,46.121667,-73.873333,Macrofungi
Coprinopsis marcescibilis,,1446781,49.5,-119.6,Macrofungi
Coprinopsis martinii,,481375,49.5,-119.6,Macrofungi
Coprinopsis narcotica,stinking inkcap,481370,49.5,-119.6,Macrofungi
Coprinopsis phaeospora,,481289,49.5,-119.6,Macrofungi
Coprinopsis pseudoradiata,,481285,49.5,-119.6,Macrofungi
Coprinopsis psychromorbida,,1587933,49.5,-119.6,Macrofungi
Coprinopsis xenobia,,989206,49.5,-119.6,Macrofungi
Kauffmania larga,,906766,45.509625,-73.662984,Macrofungi
Lacrymaria glareosa,,801035,49.1,-120.8,Macrofungi
Lacrymaria subcinnamomea,,,49.5,-119.6,Macrofungi
Panaeolus ater,,912139,49.5,-119.6,Macrofungi
Panaeolus leucophanes,,,49.5,-119.6,Macrofungi
Panaeolus solidipes,,1024557,49.5,-119.6,Macrofungi
Parasola hemerobia,,383391,49.5,-119.6,Macrofungi
Parasola kuehneri,,481217,49.5,-119.6,Macrofungi
Parasola schroeteri,,481220,49.5,-119.6,Macrofungi
Parasola setulosa,,970399,49.5,-119.6,Macrofungi
Psathyrella agrariella,,883895,45.105574,-71.672847,Macrofungi
Psathyrella alnicola,,,59.418333,-126.090833,Macrofungi
Psathyrella annulata,,,52.116667,-131.05,Macrofungi
Psathyrella artemisiae,petticoat brittlestem,740996,49.5,-119.6,Macrofungi
Psathyrella barlowiana,,,49.5,-119.6,Macrofungi
Psathyrella bifrons,,1442935,49.5,-119.6,Macrofungi
Psathyrella canadensis,,1144745,46.216667,-72.6,Macrofungi
Psathyrella columbiana,,,48.368277,-71.119642,Macrofungi
Psathyrella corrugis,,1366823,45.351087,-75.565697,Macrofungi
Psathyrella cotonea,yellowfoot brittlestem,629041,49.5,-119.6,Macrofungi
Psathyrella crenata,,,49.5,-119.6,Macrofungi
Psathyrella distans,,,48.5262,-123.4,Macrofungi
Psathyrella fibrillosa,,1154124,49.5,-119.6,Macrofungi
Psathyrella flexuosipes,,,49.5,-119.6,Macrofungi
Psathyrella fulvobrunnea,,,49.25,-123.25,Macrofungi
Psathyrella fusca,,974533,49.5,-119.6,Macrofungi
Psathyrella gordonii,,875135,49.5,-119.6,Macrofungi
Psathyrella griseopallida,,1432105,49.5,-119.6,Macrofungi
Psathyrella hymenocephala,,1021179,48.5263,-123.409,Macrofungi
Psathyrella limicola,,,49.5,-119.6,Macrofungi
Psathyrella littenii,,,49.5,-119.6,Macrofungi
Psathyrella maculata,,627968,49.5,-119.6,Macrofungi
Psathyrella madeodisca,,874463,49.5,-119.6,Macrofungi
Psathyrella mucrocystis,,560865,49.5,-119.6,Macrofungi
Psathyrella murcida,,,49.5,-119.6,Macrofungi
Psathyrella noli-tangere,,1006535,49.5,-119.6,Macrofungi
Psathyrella obtusata,,882471,49.5,-119.6,Macrofungi
Psathyrella olympiana,,797216,49.5,-119.6,Macrofungi
Psathyrella orbitarum,,1370575,49.5,-119.6,Macrofungi
Psathyrella paradoxa,,,49.5,-119.6,Macrofungi
Psathyrella parvifibrillosa,,,45.544154,-73.477185,Macrofungi
Psathyrella praecox,,,49.5,-119.6,Macrofungi
Psathyrella praetenuis,,896460,49.5,-119.6,Macrofungi
Psathyrella pseudogracilis,,351964,49.5,-119.6,Macrofungi
Psathyrella pygmaea,,464886,49.5,-119.6,Macrofungi
Psathyrella quercicola,,505336,48.5263,-123.409,Macrofungi
Psathyrella rugocephala,,630408,49.5,-119.6,Macrofungi
Psathyrella senex,,966197,48.5263,-123.409,Macrofungi
Psathyrella septentrionalis,,889086,49.5,-119.6,Macrofungi
Psathyrella spadiceogrisea,spring brittlestem,448014,50.363,-123.4,Macrofungi
Psathyrella sphagnicola,,768282,51.6522,-128.1297,Macrofungi
Psathyrella squamosa,,1156479,49.5,-119.6,Macrofungi
Psathyrella subalpina,,,53.066944,-132.065556,Macrofungi
Psathyrella subcaerulea,,,48.5263,-123.422,Macrofungi
Psathyrella sublateritia,,552713,49.5,-119.6,Macrofungi
Psathyrella subsquamulosa,,,48.5262,-123.4,Macrofungi
Psathyrella tenera,,,45.447591,-73.453807,Macrofungi
Psathyrella tephrophylla,,1006543,49.5,-119.6,Macrofungi
Psathyrella umbonata,,567634,45.609608,-73.705867,Macrofungi
Psathyrella vestita,,,49.5,-119.6,Macrofungi
Psathyrella vialis,,,45.569155,-73.169757,Macrofungi
Cleistocybe gomphidioides,,828832,49.5,-119.6,Macrofungi
Pseudoclitocybe expallens,,1437102,49.5,-119.6,Macrofungi
Pseudoclitocybe obbata,,332676,49.5,-119.6,Macrofungi
Pterula multifida,,1031682,49.5,-119.6,Macrofungi
Pterula plumosa,,1031322,48.494484,-71.775457,Macrofungi
Radulomyces confluens,confluent radulomyces,384040,49.5,-119.6,Macrofungi
Radulomyces molaris,oak toothcrust,332678,49.5,-119.6,Macrofungi
Radulomyces notabilis,,703297,49.5,-119.6,Macrofungi
Radulomyces probatus,,,43.853098,-79.537067,Macrofungi
Rectipilus fasciculatus,,409574,49.5,-119.6,Macrofungi
Cristinia helvetica,,874970,46.4783,-80.9417,Macrofungi
Cristinia mucida,,1024815,49.5,-119.6,Macrofungi
Lindtneria chordulata,,1049029,49.5,-119.6,Macrofungi
Lindtneria leucobryophila,,1181466,43.13265,-79.38828,Macrofungi
Agrocybe ombrophila,,,49.25,-123.25,Macrofungi
Agrocybe paludosa,,486572,49.5,-119.6,Macrofungi
Agrocybe smithii,,711678,49.5,-119.6,Macrofungi
Agrocybe sororia,,379738,49.5,-119.6,Macrofungi
Agrocybe splendida,,1554539,49.058739,-122.876862,Macrofungi
Deconica alpestris,,,49.5,-119.6,Macrofungi
Deconica caricicola,,1478137,49.080278,-121.878333,Macrofungi
Deconica crobula,,410970,51.645556,-121.295278,Macrofungi
Deconica hartii,,,49.5,-119.6,Macrofungi
Deconica inquilina,,410968,51.6522,-128.1297,Macrofungi
Deconica merdaria,,410967,49.5,-119.6,Macrofungi
Deconica moelleri,,,49.266667,-123.233333,Macrofungi
Deconica phillipsii,,417993,49.5,-119.6,Macrofungi
Hypholoma acutum,,407969,49.5,-119.6,Macrofungi
Hypholoma epixanthum,,993004,49.1,-120.8,Macrofungi
Hypholoma ericaeoides,,993003,49.5,-119.6,Macrofungi
Hypholoma ericaeum,,1021186,49.5,-119.6,Macrofungi
Hypholoma eximium,,,49.5,-119.6,Macrofungi
Hypholoma polytrichi,,993005,44.798333,-79.585,Macrofungi
Hypholoma subericaeum,,802978,49.05,-122.783333,Macrofungi
Leratiomyces magnivelaris,,861332,49.5,-119.6,Macrofungi
Pholiota angustipes,,629213,49.5,-119.6,Macrofungi
Pholiota aurivelloides,,1028037,49.5,-119.6,Macrofungi
Pholiota conissans,,383575,49.5,-119.6,Macrofungi
Pholiota elongatipes,,,49.066667,-125.666667,Macrofungi
Pholiota filamentosa,,,49.5,-119.6,Macrofungi
Pholiota fulvozonata,,,49.5,-119.6,Macrofungi
Pholiota henningsii,,1005867,49.5,-119.6,Macrofungi
Pholiota luteobadia,,,49.5,-119.6,Macrofungi
Pholiota lutescens,,1363544,46.918501,-71.254455,Macrofungi
Pholiota prolixa,,1355183,49.5,-119.6,Macrofungi
Pholiota pseudosiparia,,999620,45.086597,-74.113691,Macrofungi
Pholiota pusilla,,,49.5,-119.6,Macrofungi
Pholiota squarrosoadiposa,,1179688,43.6459625,-79.4636254,Macrofungi
Pholiota subcaerulea,,,49.0,-123.0,Macrofungi
Protostropharia arctica,,1506857,49.18472,-107.500672,Macrofungi
Stropharia albivelata,,578049,49.5,-119.6,Macrofungi
Stropharia inuncta,Smoky Roundhead,462193,49.25,-123.116667,Macrofungi
Atractosporocybe inornata,,874907,49.5,-119.6,Macrofungi
Cellypha goldbachii,,416602,49.5,-119.6,Macrofungi
Clitocybe angustifolia,,,45.666797,-73.292447,Macrofungi
Clitocybe atroviridis,,,48.716667,-123.166667,Macrofungi
Clitocybe avellaneifolia,,,45.891936,-73.179027,Macrofungi
Clitocybe bella,,,49.5,-119.6,Macrofungi
Clitocybe brumalis,winter funnel,874932,49.5,-119.6,Macrofungi
Clitocybe cistophila,,542713,49.5,-119.6,Macrofungi
Clitocybe concava,,118372,45.526599,-73.344507,Macrofungi
Clitocybe coniferophila,,884913,46.805574,-71.325406,Macrofungi
Clitocybe ditopa,mealy frosted funnel,518763,48.5263,-123.422,Macrofungi
Clitocybe erubescens,,1031796,48.413362,-123.33725,Macrofungi
Clitocybe festiva,,1416721,49.5,-119.6,Macrofungi
Clitocybe fimbriata,,,49.5,-119.6,Macrofungi
Clitocybe foetens,,,48.5263,-123.409,Macrofungi
Clitocybe georgina,,,48.4341,-123.475,Macrofungi
Clitocybe globispora,,,49.5,-119.6,Macrofungi
Clitocybe glutiniceps,,,49.5,-119.6,Macrofungi
Clitocybe harmajae,,,48.5262,-123.4,Macrofungi
Clitocybe hydrogramma,,989042,59.418333,-126.090833,Macrofungi
Clitocybe incarnata,,,48.5263,-123.422,Macrofungi
Clitocybe infundibuliformis,,202371,49.5,-119.6,Macrofungi
Clitocybe leptoloma,,,44.79685,-79.5815,Macrofungi
Clitocybe luteicolor,,,59.418333,-126.090833,Macrofungi
Clitocybe morbifera,,,43.245171,-79.850082,Macrofungi
Clitocybe ornamentalis,,989046,48.5263,-123.422,Macrofungi
Clitocybe pinophila,,350375,49.5,-119.6,Macrofungi
Clitocybe ramigena,,,48.445482,-71.523984,Macrofungi
Clitocybe subconcava,,,43.6739522,-79.3615323,Macrofungi
Clitocybe sudorifica,,,46.463697,-80.968035,Macrofungi
Clitocybe umbilicata,,874936,49.5,-119.6,Macrofungi
Clitocybe venosa,,,45.332609,-72.414514,Macrofungi
Clitocybe verna,,,48.077104,-80.363617,Macrofungi
Collybia acicola,,,49.083761,-81.323547,Macrofungi
Collybia alboflavida,,,42.696469,-80.538487,Macrofungi
Collybia brunneola,,1556183,49.5,-119.6,Macrofungi
Collybia cremoracea,,,48.401667,-64.726667,Macrofungi
Collybia cuprea,,,48.059381,-80.404644,Macrofungi
Dermoloma cuneifolium,Common Crazed Cap,542957,48.5262,-123.4,Macrofungi
Dermoloma murinum,,382136,49.5,-119.6,Macrofungi
Dermoloma pseudocuneifolium,dark crazed cap,542958,49.5,-119.6,Macrofungi
Fayodia anthracobia,,875003,49.5,-119.6,Macrofungi
Fayodia gracilipes,,1138437,51.6522,-128.1297,Macrofungi
Floccularia fusca,,499703,49.5,-119.6,Macrofungi
Floccularia pitkinensis,,1036531,49.5,-119.6,Macrofungi
Gamundia leucophylla,,505054,49.440349,-57.638484,Macrofungi
Infundibulicybe gigas,,986353,49.505,-58.101,Macrofungi
Infundibulicybe lateritia,,1416723,49.5,-119.6,Macrofungi
Lepista densifolia,,994944,49.5,-119.6,Macrofungi
Lepista luscina,spotted blewit,382934,42.9667,-81.25,Macrofungi
Lepista metachroides,,,49.5,-119.6,Macrofungi
Lepista multiformis,,994947,48.872751,-72.216576,Macrofungi
Lepista pseudoectypa,,,45.384919,-75.701972,Macrofungi
Leucopaxillus cerealis,,351400,49.5,-119.6,Macrofungi
Leucopaxillus compactus,,995016,44.8,-76.44,Macrofungi
Leucopaxillus laterarius,,549976,46.052398,-73.748752,Macrofungi
Leucopaxillus lentus,,995022,49.5,-119.6,Macrofungi
Leucopaxillus pulcherrimus,,1614515,49.5,-119.6,Macrofungi
Melanoleuca acris,,,49.5,-119.6,Macrofungi
Melanoleuca davisiae,,,45.663013,-74.244387,Macrofungi
Melanoleuca decembris,,956957,49.5,-119.6,Macrofungi
Melanoleuca dryophila,,,49.5,-119.6,Macrofungi
Melanoleuca fumosolutea,,,47.142222,-80.284191,Macrofungi
Melanoleuca grammopodia,grooved cavalier,351520,49.5,-119.6,Macrofungi
Melanoleuca heterocystidiosa,,,49.5,-119.6,Macrofungi
Melanoleuca media,,,49.5,-119.6,Macrofungi
Melanoleuca microcephala,,1000262,49.5,-119.6,Macrofungi
Melanoleuca odora,,,49.5,-119.6,Macrofungi
Melanoleuca oreina,,1000261,49.5,-119.6,Macrofungi
Melanoleuca platyphylla,,1036581,54.766667,-127.166667,Macrofungi
Melanoleuca schumacheri,,1305195,44.95,-65.066667,Macrofungi
Melanoleuca subacuta,,,47.18,-70.21,Macrofungi
Mycenella bryophila,,516744,49.5,-119.6,Macrofungi
Mycenella margaritispora,,383210,49.5,-119.6,Macrofungi
Mycenella nodulosa,,,48.5262,-123.4,Macrofungi
Mycenella trachyspora,,1000605,49.5,-119.6,Macrofungi
Omphalia gracillima,,,49.5,-119.6,Macrofungi
Omphaliaster asterosporus,,518296,49.5,-119.6,Macrofungi
Omphalina chionophila,,1218696,49.3747,-119.934,Macrofungi
Omphalina rivulicola,,417570,48.5263,-123.409,Macrofungi
Omphalina subhepatica,,1004150,49.5,-119.6,Macrofungi
Physocystidium cinnamomeum,,,49.5,-119.6,Macrofungi
Pseudobaeospora pillodii,,1612781,49.5,-119.6,Macrofungi
Pseudoclitopilus rhodoleucus,,1371718,49.5,-119.6,Macrofungi
Pseudoomphalina farinacea,,,49.5,-119.6,Macrofungi
Pseudoomphalina kalchbrenneri,,1006596,49.5,-119.6,Macrofungi
Rimbachia paludosa,,,48.5263,-123.422,Macrofungi
Ripartites serotinus,,829250,48.5263,-123.409,Macrofungi
Ripartites tricholoma,bearded seamine,334219,49.77,-74.38,Macrofungi
Tricholoma acerbum,,451025,49.5,-119.6,Macrofungi
Tricholoma albidum,,,49.5,-119.6,Macrofungi
Tricholoma cartilagineum,,1305898,49.5,-119.6,Macrofungi
Tricholoma colossus,,499995,49.5,-119.6,Macrofungi
Tricholoma flavum,,,49.5,-119.6,Macrofungi
Tricholoma hordum,,1019726,49.5,-119.6,Macrofungi
Tricholoma imbricatum,,118211,48.56,-78.21,Macrofungi
Tricholoma inodermeum,,1018960,49.5,-119.6,Macrofungi
Tricholoma lascivum,,875183,49.5,-119.6,Macrofungi
Tricholoma luridum,,517773,49.5,-119.6,Macrofungi
Tricholoma manzanitae,Manzanita Trich,499779,49.5,-119.6,Macrofungi
Tricholoma marquettense,,1377723,49.5,-119.6,Macrofungi
Tricholoma matsutake,Matsutake,62486,49.5,-119.6,Macrofungi
Tricholoma niveipes,,499997,49.5,-119.6,Macrofungi
Tricholoma olivaceobrunneum,,1367624,49.5,-119.6,Macrofungi
Tricholoma orirubens,,480658,45.6,-78.52,Macrofungi
Tricholoma palustre,,774166,49.5,-119.6,Macrofungi
Tricholoma psammopus,,384581,48.5263,-123.422,Macrofungi
Tricholoma pudorinum,,1579267,49.5,-119.6,Macrofungi
Tricholoma sciodes,,806590,48.42951,-70.956161,Macrofungi
Tricholoma spermaticum,,,49.5,-119.6,Macrofungi
Tricholoma umbonatum,,934655,49.5,-119.6,Macrofungi
Tricholoma unifactum,,,49.5,-119.6,Macrofungi
Tricholoma ustale,Burnt Knight,118201,45.43,-73.95,Macrofungi
Tricholoma venenatum,,702661,50.15,-123.116667,Macrofungi
Tricholomopsis flavissima,,1009253,49.066667,-120.9,Macrofungi
Flammulaster granulosus,,1307481,48.5263,-123.422,Macrofungi
Flammulaster siparius,,,49.5,-119.6,Macrofungi
Phaeomarasmius borealis,,970401,45.340394,-72.208677,Macrofungi
Phaeomarasmius rimulincola,,976374,51.6522,-128.1297,Macrofungi
Tubaria dispersa,,796656,49.5,-119.6,Macrofungi
Tubaria minutalis,,895749,43.1325,-79.3881,Macrofungi
Tubaria praestans,,797910,48.5263,-123.422,Macrofungi
Tubaria romagnesiana,,776974,49.5,-119.6,Macrofungi
Tubaria tenuis,,,52.040281,-116.868116,Macrofungi
Pistillaria subfasciculata,,,42.983333,-81.25,Macrofungi
Typhula abietina,,1474682,49.5,-119.6,Macrofungi
Typhula culmigena,,416564,49.5,-119.6,Macrofungi
Typhula erumpens,,1019077,49.5,-119.6,Macrofungi
Typhula megasperma,,,49.25,-123.25,Macrofungi
Typhula micans,,1019079,49.5,-119.6,Macrofungi
Typhula sclerotioides,,875190,49.5,-119.6,Macrofungi
Typhula setipes,,384622,48.3875,-123.867,Macrofungi
Typhula thaxteri,,,52.506939,-93.026187,Macrofungi
Typhula umbrina,,,45.386894,-75.696087,Macrofungi
Typhula uncialis,,924052,49.5,-119.6,Macrofungi
Typhula variabilis,,335948,46.941763,-71.313094,Macrofungi
Lepteutypa fuckelii,,874011,49.5,-119.6,Macrofungi
Lepteutypa ulmicola,,,42.983333,-81.25,Macrofungi
Clypeosphaeria mamillana,,989070,46.4783,-80.9417,Macrofungi
Athelia decipiens,,350152,49.5,-119.6,Macrofungi
Athelia globularis,,,44.194882,-79.977106,Macrofungi
Athelia salicum,,988009,49.5,-119.6,Macrofungi
Athelopsis baculifera,,,43.234135,-80.333061,Macrofungi
Athelopsis glaucina,,381343,49.5,-119.6,Macrofungi
Athelopsis lacerata,,1047836,45.571154,-78.529072,Macrofungi
Athelopsis subinconspicua,,,49.5,-119.6,Macrofungi
Butlerelfia eustacei,,,49.5,-119.6,Macrofungi
Fibulomyces fusoideus,,,49.32,-119.5,Macrofungi
Leptosporomyces fuscostratus,,973347,49.5,-119.6,Macrofungi
Leptosporomyces galzinii,,382952,49.5,-119.6,Macrofungi
Leptosporomyces mundus,,1050362,49.29,-119.59,Macrofungi
Leptosporomyces septentrionalis,,994999,49.5,-119.6,Macrofungi
Lyoathelia laxa,,,49.5,-119.6,Macrofungi
Melzericium udicola,,383108,43.971267,-79.445915,Macrofungi
Piloderma byssinum,,383681,49.5,-119.6,Macrofungi
Piloderma olivaceum,,474685,49.5,-119.6,Macrofungi
Tylospora asterophora,,474688,44.83318,-62.45208,Macrofungi
Tylospora fibrillosa,,474690,45.47252,-63.39235,Macrofungi
Basidiopycnis hyalina,,,49.5,-119.6,Macrofungi
Helicogloea lagerheimii,,418003,49.5,-119.6,Macrofungi
Helicogloea pinicola,,,49.5,-119.6,Macrofungi
Amphistereum leveilleanum,,,49.5,-119.6,Macrofungi
Auricularia tenuis,,,49.5,-119.6,Macrofungi
Exidia umbrinella,,1530189,47.029722,-79.971667,Macrofungi
Exidia zelleri,,,49.383333,-121.45,Macrofungi
Exidiopsis diversa,,,49.5,-119.6,Macrofungi
Exidiopsis molybdea,,1071050,49.5,-119.6,Macrofungi
Exidiopsis opalea,,1071051,49.5,-119.6,Macrofungi
Exidiopsis paniculata,,,49.5,-119.6,Macrofungi
Fibulosebacea strigosa,,,42.288254,-81.85685,Macrofungi
Heteroradulum kmetii,,1475553,49.333333,-88.833333,Macrofungi
Heteroradulum spinulosum,,1475555,49.5,-119.6,Macrofungi
Basidiodendron caesiocinereum,,407154,49.5,-119.6,Macrofungi
Basidiodendron cinereum,,350167,49.5,-119.6,Macrofungi
Basidiodendron deminutum,,966190,49.5,-119.6,Macrofungi
Basidiodendron eyrei,,988218,49.5,-119.6,Macrofungi
Basidiodendron luteogriseum,,,49.5,-119.6,Macrofungi
Basidiodendron pini,,,49.5,-119.6,Macrofungi
Basidiodendron rimosum,,988217,48.5263,-123.409,Macrofungi
Basidiodendron subreniforme,,,46.960485,-80.125437,Macrofungi
Ductifera sucina,,382219,49.333333,-123.333333,Macrofungi
Protodontia oligacantha,,,49.833333,-123.166667,Macrofungi
Protodontia piceicola,,1006468,49.5,-119.6,Macrofungi
Myxarium glairum,,,49.5,-119.6,Macrofungi
Stypella grilletii,,384461,46.014012,-73.417796,Macrofungi
Stypella minor,,,44.770833,-76.2125,Macrofungi
Stypella subgelatinosa,,408278,49.5,-119.6,Macrofungi
Stypella vermiformis,,384462,49.5,-119.6,Macrofungi
Oliveonia fibrillosa,,1285604,49.5,-119.6,Macrofungi
Oliveonia pauxilla,,1370562,49.5,-119.6,Macrofungi
Aureoboletus auriflammeus,flaming gold bolete,836531,49.5,-119.6,Macrofungi
Aureoboletus auriporus,sour gold-pored bolete,350154,45.183005,-78.85025,Macrofungi
Boletochaete bicolor,two-colored bolete,125370,49.5,-119.6,Macrofungi
Boletus aereus,Bronze Bolete,333772,46.75,-71.7,Macrofungi
Boletus albus,,,49.5,-119.6,Macrofungi
Boletus aurantioruber,,194176,49.5,-119.6,Macrofungi
Boletus aureissimus,,1192087,49.5,-119.6,Macrofungi
Boletus elbensis,,,49.5,-119.6,Macrofungi
Boletus fagicola,,1610048,49.5,-119.6,Macrofungi
Boletus ferruginatus,,,46.983122,-80.068102,Macrofungi
Boletus harrisonii,,491368,49.5,-119.6,Macrofungi
Boletus magnisporus,,1106989,49.5,-119.6,Macrofungi
Boletus modestus,,,49.5,-119.6,Macrofungi
Boletus mottiae,,904153,49.5,-119.6,Macrofungi
Boletus nobilis,noble bolete,500013,49.5,-119.6,Macrofungi
Boletus pictus,,,45.159467,-78.8451,Macrofungi
Boletus pseudopeckii,,957152,49.5,-119.6,Macrofungi
Boletus subreticulatus,,,45.07662,-64.49592,Macrofungi
Boletus umbrinus,,,49.5,-119.6,Macrofungi
Buchwaldoboletus hemichrysus,,350245,49.5,-119.6,Macrofungi
Butyriboletus appendiculatus,Butter Bolete,372726,49.5,-119.6,Macrofungi
Butyriboletus frostii,,1560465,49.5,-119.6,Macrofungi
Butyriboletus peckii,,1130863,49.5,-119.6,Macrofungi
Caloboletus calopus,Bitter Beech Bolete,701434,49.5,-119.6,Macrofungi
Caloboletus firmus,,518122,49.5,-119.6,Macrofungi
Chalciporus rubritubifer,,1458346,49.5,-119.6,Macrofungi
Cyanoboletus rainisiae,,,50.7,-119.283333,Macrofungi
Leccinum angustisporum,,,49.5,-119.6,Macrofungi
Leccinum clavatum,,,49.5,-119.6,Macrofungi
Leccinum fallax,,1143843,49.5,-119.6,Macrofungi
Leccinum flavostipitatum,,504602,49.5,-119.6,Macrofungi
Leccinum leucophaeum,,929660,46.963474,-80.018617,Macrofungi
Leccinum ochraceum,,,49.5,-119.6,Macrofungi
Leccinum potteri,,,54.783333,-127.166667,Macrofungi
Leccinum pseudoinsigne,,,49.245845,-88.679409,Macrofungi
Leccinum rimulosum,,,49.5,-119.6,Macrofungi
Leccinum subfulvum,,,49.5,-119.6,Macrofungi
Leccinum subtestaceum,,,49.5,-119.6,Macrofungi
Neoboletus pseudosulphureus,yellow bolete,875112,44.73359,-65.49137,Macrofungi
Octaviania asterosperma,chalky false truffle,351644,49.5,-119.6,Macrofungi
Porphyrellus fumosipes,,1021173,45.307492,-73.928526,Macrofungi
Porphyrellus indecisus,,,49.35,-123.1,Macrofungi
